item_idx,degree,degree_group,embedding_norm_mean,embedding_norm_std,dataset,log1p_degree
3087,7,low,2.6810567,0.062397826,MovieLens-1M,2.0794415416798357
3088,99,medium,2.9905913,0.12404729,MovieLens-1M,4.605170185988092
3089,375,high,3.2470176,0.05100295,MovieLens-1M,5.929589143389895
3090,101,medium,2.7637856,0.10492706,MovieLens-1M,4.624972813284271
3091,113,medium,2.7000904,0.070591524,MovieLens-1M,4.736198448394496
3092,319,high,3.5249615,0.07837364,MovieLens-1M,5.768320995793772
3093,90,medium,2.7270384,0.1051185,MovieLens-1M,4.51085950651685
3094,965,high,4.422042,0.0512458,MovieLens-1M,6.873163834212518
3095,1,low,3.4275856,0.1146895,MovieLens-1M,0.6931471805599453
3096,60,medium,2.6509068,0.083553575,MovieLens-1M,4.110873864173311
3097,81,medium,3.8636086,0.07884811,MovieLens-1M,4.406719247264253
3098,5,low,3.8025124,0.08757283,MovieLens-1M,1.791759469228055
3099,44,medium,2.9554017,0.14519279,MovieLens-1M,3.8066624897703196
3100,2,low,3.6207485,0.09450479,MovieLens-1M,1.0986122886681098
3101,228,medium,3.2934723,0.12601937,MovieLens-1M,5.43372200355424
3102,4,low,3.0516186,0.1844505,MovieLens-1M,1.6094379124341003
3103,19,medium,2.2788143,0.10319586,MovieLens-1M,2.995732273553991
3104,9,low,2.865715,0.101603694,MovieLens-1M,2.302585092994046
3105,190,medium,3.2294166,0.027373463,MovieLens-1M,5.25227342804663
3106,8,low,2.9549177,0.14501873,MovieLens-1M,2.1972245773362196
3107,20,medium,2.3518448,0.08324297,MovieLens-1M,3.044522437723423
3108,29,medium,2.3313196,0.058311656,MovieLens-1M,3.4011973816621555
3109,220,medium,3.1002119,0.05533265,MovieLens-1M,5.3981627015177525
3110,594,high,3.7693703,0.07558271,MovieLens-1M,6.38856140554563
3111,39,medium,2.2945285,0.081304,MovieLens-1M,3.6888794541139363
3112,141,medium,2.9813168,0.09591842,MovieLens-1M,4.955827057601261
3113,44,medium,2.6126347,0.05973996,MovieLens-1M,3.8066624897703196
3114,74,medium,2.8745632,0.10120017,MovieLens-1M,4.31748811353631
3115,498,high,3.4804332,0.06809536,MovieLens-1M,6.212606095751519
3116,245,high,3.3195171,0.03546671,MovieLens-1M,5.5053315359323625
3117,72,medium,2.9149063,0.03444559,MovieLens-1M,4.290459441148391
3118,288,high,3.2184846,0.036385573,MovieLens-1M,5.666426688112432
3119,268,high,3.6397069,0.07560408,MovieLens-1M,5.594711379601839
3120,25,medium,2.928692,0.071047865,MovieLens-1M,3.258096538021482
3121,512,high,4.1745205,0.15747492,MovieLens-1M,6.240275845170769
3122,13,medium,3.4064112,0.018069455,MovieLens-1M,2.6390573296152584
3123,266,high,3.6570587,0.07031503,MovieLens-1M,5.58724865840025
3124,173,medium,3.8700821,0.053196482,MovieLens-1M,5.159055299214529
3125,25,medium,2.8731568,0.05487421,MovieLens-1M,3.258096538021482
3126,81,medium,3.448368,0.15323862,MovieLens-1M,4.406719247264253
3127,147,medium,3.7262447,0.031856384,MovieLens-1M,4.997212273764115
3128,2,low,3.026572,0.155042,MovieLens-1M,1.0986122886681098
3129,15,medium,2.5984557,0.15513858,MovieLens-1M,2.772588722239781
3130,92,medium,2.9592154,0.07901329,MovieLens-1M,4.532599493153256
3131,8,low,2.974941,0.077763915,MovieLens-1M,2.1972245773362196
3132,138,medium,3.1169817,0.12889121,MovieLens-1M,4.9344739331306915
3133,2,low,3.3562825,0.040341232,MovieLens-1M,1.0986122886681098
3134,3,low,3.1551828,0.3536073,MovieLens-1M,1.3862943611198906
3135,259,high,3.3332002,0.04069208,MovieLens-1M,5.560681631015528
3136,126,medium,3.0953503,0.020522626,MovieLens-1M,4.844187086458591
3137,530,high,3.473695,0.009550533,MovieLens-1M,6.274762021241939
3138,754,high,3.9164524,0.045601033,MovieLens-1M,6.626717749249025
3139,128,medium,2.9298668,0.051484015,MovieLens-1M,4.859812404361672
3140,76,medium,2.7409601,0.09929349,MovieLens-1M,4.343805421853684
3141,1,low,3.4391239,0.08715195,MovieLens-1M,0.6931471805599453
3142,9,low,2.898286,0.17766653,MovieLens-1M,2.302585092994046
3143,14,medium,3.4169304,0.11271263,MovieLens-1M,2.70805020110221
3144,2,low,3.227019,0.037280954,MovieLens-1M,1.0986122886681098
3145,158,medium,3.6362445,0.068493344,MovieLens-1M,5.0689042022202315
3146,277,high,3.6205614,0.016170515,MovieLens-1M,5.627621113690637
3147,308,high,3.4998236,0.027082315,MovieLens-1M,5.733341276897746
3148,13,medium,3.0631206,0.08715895,MovieLens-1M,2.6390573296152584
3149,105,medium,3.297288,0.13238186,MovieLens-1M,4.663439094112067
3150,24,medium,2.9833677,0.07326079,MovieLens-1M,3.2188758248682006
3151,10,medium,2.7237604,0.11536206,MovieLens-1M,2.3978952727983707
3152,1,low,3.42823,0.0942217,MovieLens-1M,0.6931471805599453
3153,596,high,3.9984865,0.07003282,MovieLens-1M,6.391917113392602
3154,36,medium,2.7045298,0.09009183,MovieLens-1M,3.6109179126442243
3155,306,high,3.3741322,0.04420306,MovieLens-1M,5.726847747587197
3156,140,medium,3.129927,0.06599325,MovieLens-1M,4.948759890378168
3157,52,medium,2.6405466,0.035385597,MovieLens-1M,3.970291913552122
3158,177,medium,3.119934,0.064926945,MovieLens-1M,5.181783550292085
3159,173,medium,3.3567383,0.054657202,MovieLens-1M,5.159055299214529
3160,70,medium,2.8635948,0.10233159,MovieLens-1M,4.2626798770413155
3161,298,high,3.1381524,0.01595786,MovieLens-1M,5.700443573390687
3162,648,high,4.0100446,0.02589499,MovieLens-1M,6.47543271670409
3163,15,medium,3.4762535,0.13025267,MovieLens-1M,2.772588722239781
3164,68,medium,3.154063,0.09275707,MovieLens-1M,4.23410650459726
3165,471,high,4.1703753,0.062004857,MovieLens-1M,6.156978985585555
3166,179,medium,3.376724,0.06828221,MovieLens-1M,5.19295685089021
3167,26,medium,2.5496795,0.039646614,MovieLens-1M,3.295836866004329
3168,20,medium,3.019577,0.19623029,MovieLens-1M,3.044522437723423
3169,8,low,3.6484401,0.15633531,MovieLens-1M,2.1972245773362196
3170,1,low,3.1376553,0.10642678,MovieLens-1M,0.6931471805599453
3171,4,low,3.3504858,0.28635848,MovieLens-1M,1.6094379124341003
3172,110,medium,3.520362,0.036376134,MovieLens-1M,4.709530201312334
3173,143,medium,3.019593,0.0458493,MovieLens-1M,4.969813299576001
3174,16,medium,3.0976048,0.16900292,MovieLens-1M,2.833213344056216
3175,12,medium,2.8236597,0.15298174,MovieLens-1M,2.5649493574615367
3176,17,medium,3.6246824,0.060803223,MovieLens-1M,2.8903717578961645
3177,4,low,3.1542015,0.10769943,MovieLens-1M,1.6094379124341003
3178,64,medium,2.95132,0.07675657,MovieLens-1M,4.174387269895637
3179,3,low,3.1832314,0.117967404,MovieLens-1M,1.3862943611198906
3180,1,low,4.287346,0.024251575,MovieLens-1M,0.6931471805599453
3181,2,low,3.3953726,0.02726831,MovieLens-1M,1.0986122886681098
3182,173,medium,3.2694056,0.055841353,MovieLens-1M,5.159055299214529
3183,12,medium,2.6298578,0.11572919,MovieLens-1M,2.5649493574615367
3184,1427,high,4.6396065,0.026532864,MovieLens-1M,7.2640301428995295
3185,9,low,3.8292797,0.1894346,MovieLens-1M,2.302585092994046
3186,9,low,3.2542617,0.14217885,MovieLens-1M,2.302585092994046
3187,2,low,3.367202,0.09757071,MovieLens-1M,1.0986122886681098
3188,25,medium,2.8209648,0.10555962,MovieLens-1M,3.258096538021482
3189,12,medium,3.1870575,0.1135475,MovieLens-1M,2.5649493574615367
3190,14,medium,3.1952465,0.05301983,MovieLens-1M,2.70805020110221
3191,9,low,2.874429,0.06153477,MovieLens-1M,2.302585092994046
3192,23,medium,3.0057094,0.016983114,MovieLens-1M,3.1780538303479458
3193,18,medium,2.839282,0.04468614,MovieLens-1M,2.9444389791664403
3194,291,high,3.4533975,0.046406575,MovieLens-1M,5.676753802268282
3195,2,low,2.8462858,0.25169113,MovieLens-1M,1.0986122886681098
3196,18,medium,3.3788345,0.031903423,MovieLens-1M,2.9444389791664403
3197,74,medium,3.7266693,0.03215192,MovieLens-1M,4.31748811353631
3198,2,low,3.5392818,0.15321979,MovieLens-1M,1.0986122886681098
3199,16,medium,3.360403,0.08883928,MovieLens-1M,2.833213344056216
3200,11,medium,2.6865227,0.10841593,MovieLens-1M,2.4849066497880004
3201,91,medium,2.9109476,0.13821381,MovieLens-1M,4.5217885770490405
3202,54,medium,3.0431862,0.13471597,MovieLens-1M,4.007333185232471
3203,25,medium,3.0529966,0.112712964,MovieLens-1M,3.258096538021482
3204,2,low,3.2684433,0.08110109,MovieLens-1M,1.0986122886681098
3205,13,medium,3.2504132,0.17150517,MovieLens-1M,2.6390573296152584
3206,1,low,3.347724,0.07718354,MovieLens-1M,0.6931471805599453
3207,69,medium,3.4307258,0.07161714,MovieLens-1M,4.248495242049359
3208,18,medium,2.8075979,0.14061338,MovieLens-1M,2.9444389791664403
3209,121,medium,3.4569864,0.0075950692,MovieLens-1M,4.804021044733257
3210,1,low,3.4219472,0.08184625,MovieLens-1M,0.6931471805599453
3211,446,high,3.49672,0.048485406,MovieLens-1M,6.102558594613569
3212,3,low,3.5366342,0.2758816,MovieLens-1M,1.3862943611198906
3213,4,low,3.2429874,0.24115029,MovieLens-1M,1.6094379124341003
3214,6,low,3.248149,0.12625687,MovieLens-1M,1.9459101490553132
3215,17,medium,2.9786155,0.14285056,MovieLens-1M,2.8903717578961645
3216,66,medium,2.6149008,0.19914725,MovieLens-1M,4.204692619390966
3217,196,medium,2.9550533,0.048968494,MovieLens-1M,5.2832037287379885
3218,134,medium,3.522375,0.08507711,MovieLens-1M,4.90527477843843
3219,22,medium,2.8179963,0.15499163,MovieLens-1M,3.1354942159291497
3220,184,medium,3.6911051,0.06481039,MovieLens-1M,5.220355825078324
3221,181,medium,3.2289627,0.06923242,MovieLens-1M,5.204006687076795
3222,34,medium,2.9287841,0.015997127,MovieLens-1M,3.5553480614894135
3223,16,medium,2.7934625,0.14332056,MovieLens-1M,2.833213344056216
3224,55,medium,3.0302334,0.24560282,MovieLens-1M,4.02535169073515
3225,546,high,3.9635475,0.116143316,MovieLens-1M,6.304448802421981
3226,478,high,4.064708,0.032393746,MovieLens-1M,6.171700597410915
3227,11,medium,3.0106366,0.17249171,MovieLens-1M,2.4849066497880004
3228,14,medium,3.0861397,0.036246896,MovieLens-1M,2.70805020110221
3229,62,medium,3.134444,0.09321067,MovieLens-1M,4.143134726391533
3230,51,medium,3.2862904,0.019859213,MovieLens-1M,3.9512437185814275
3231,219,medium,3.2886822,0.03231806,MovieLens-1M,5.393627546352362
3232,26,medium,2.9276483,0.11691254,MovieLens-1M,3.295836866004329
3233,170,medium,3.0509062,0.11590459,MovieLens-1M,5.14166355650266
3234,139,medium,3.3837519,0.065865785,MovieLens-1M,4.941642422609304
3235,265,high,3.4947357,0.05933369,MovieLens-1M,5.583496308781699
3236,3,low,3.8471186,0.012613983,MovieLens-1M,1.3862943611198906
3237,14,medium,2.6791449,0.17963034,MovieLens-1M,2.70805020110221
3238,252,high,3.223361,0.029681165,MovieLens-1M,5.53338948872752
3239,261,high,3.5099823,0.016822645,MovieLens-1M,5.568344503761097
3240,5,low,3.5116215,0.05075232,MovieLens-1M,1.791759469228055
3241,3,low,3.5210564,0.10813864,MovieLens-1M,1.3862943611198906
3242,4,low,3.629918,0.09089075,MovieLens-1M,1.6094379124341003
3243,46,medium,3.279465,0.10358411,MovieLens-1M,3.8501476017100584
3244,7,low,2.992159,0.108837254,MovieLens-1M,2.0794415416798357
3245,11,medium,2.477643,0.029652681,MovieLens-1M,2.4849066497880004
3246,33,medium,3.540519,0.040350623,MovieLens-1M,3.5263605246161616
3247,1,low,3.6606748,0.059840024,MovieLens-1M,0.6931471805599453
3248,1,low,3.5364265,0.016556714,MovieLens-1M,0.6931471805599453
3249,103,medium,3.04308,0.051236317,MovieLens-1M,4.6443908991413725
3250,1,low,3.383816,0.052499224,MovieLens-1M,0.6931471805599453
3251,94,medium,2.8066938,0.098336495,MovieLens-1M,4.553876891600541
3252,382,high,3.7193744,0.02101351,MovieLens-1M,5.948034989180646
3253,34,medium,2.74537,0.024597684,MovieLens-1M,3.5553480614894135
3254,1,low,3.6222465,0.11680886,MovieLens-1M,0.6931471805599453
3255,4,low,3.3953295,0.047926717,MovieLens-1M,1.6094379124341003
3256,42,medium,3.3471842,0.08349707,MovieLens-1M,3.7612001156935624
3257,19,medium,3.2666504,0.045325607,MovieLens-1M,2.995732273553991
3258,48,medium,3.2239382,0.090942785,MovieLens-1M,3.8918202981106265
3259,14,medium,3.0380383,0.031144908,MovieLens-1M,2.70805020110221
3260,14,medium,3.742974,0.045938656,MovieLens-1M,2.70805020110221
3261,4,low,3.5851405,0.13083756,MovieLens-1M,1.6094379124341003
3262,4,low,3.3731391,0.1865492,MovieLens-1M,1.6094379124341003
3263,1,low,4.2791333,0.111298405,MovieLens-1M,0.6931471805599453
3264,239,medium,3.0319326,0.0718042,MovieLens-1M,5.480638923341991
3265,7,low,2.7527752,0.1280786,MovieLens-1M,2.0794415416798357
3266,13,medium,3.655981,0.07163809,MovieLens-1M,2.6390573296152584
3267,824,high,3.7522526,0.012582539,MovieLens-1M,6.715383386334681
3268,45,medium,2.5373201,0.11616519,MovieLens-1M,3.828641396489095
3269,6,low,3.2953436,0.25070754,MovieLens-1M,1.9459101490553132
3270,9,low,2.6727495,0.042691346,MovieLens-1M,2.302585092994046
3271,180,medium,3.38882,0.11360538,MovieLens-1M,5.198497031265826
3272,103,medium,3.081282,0.050860617,MovieLens-1M,4.6443908991413725
3273,33,medium,2.5150864,0.15549394,MovieLens-1M,3.5263605246161616
3274,59,medium,2.8162296,0.064437464,MovieLens-1M,4.0943445622221
3275,51,medium,2.8615072,0.047474023,MovieLens-1M,3.9512437185814275
3276,32,medium,2.7358458,0.09427826,MovieLens-1M,3.4965075614664802
3277,240,high,3.5379822,0.06923326,MovieLens-1M,5.484796933490655
3278,129,medium,3.032999,0.040340807,MovieLens-1M,4.867534450455582
3279,522,high,3.5104373,0.032678664,MovieLens-1M,6.259581464064923
3280,162,medium,2.9804115,0.1484201,MovieLens-1M,5.093750200806762
3281,301,high,3.125823,0.081195645,MovieLens-1M,5.71042701737487
3282,165,medium,2.890704,0.050537962,MovieLens-1M,5.111987788356544
3283,85,medium,2.8329823,0.05832406,MovieLens-1M,4.454347296253507
3284,12,medium,2.8464403,0.06341301,MovieLens-1M,2.5649493574615367
3285,13,medium,3.0164359,0.03742218,MovieLens-1M,2.6390573296152584
3286,6,low,2.921895,0.16675496,MovieLens-1M,1.9459101490553132
3287,8,low,3.0289345,0.038830347,MovieLens-1M,2.1972245773362196
3288,43,medium,2.8277853,0.0950253,MovieLens-1M,3.784189633918261
3289,6,low,3.0830832,0.064468876,MovieLens-1M,1.9459101490553132
3290,5,low,3.3954294,0.08280274,MovieLens-1M,1.791759469228055
3291,16,medium,3.0405223,0.045017492,MovieLens-1M,2.833213344056216
3292,163,medium,3.1266148,0.06591738,MovieLens-1M,5.099866427824199
3293,272,high,3.1260433,0.03370185,MovieLens-1M,5.60947179518496
3294,436,high,3.5843792,0.049728956,MovieLens-1M,6.07993319509559
3295,140,medium,3.090253,0.08797075,MovieLens-1M,4.948759890378168
3296,192,medium,3.091852,0.026393164,MovieLens-1M,5.262690188904886
3297,642,high,3.7757409,0.09151234,MovieLens-1M,6.466144724237619
3298,620,high,3.747594,0.047883313,MovieLens-1M,6.431331081933479
3299,259,high,3.0795462,0.025933009,MovieLens-1M,5.560681631015528
3300,55,medium,2.672088,0.14778674,MovieLens-1M,4.02535169073515
3301,209,medium,3.1564064,0.041673824,MovieLens-1M,5.3471075307174685
3302,87,medium,2.866174,0.08384889,MovieLens-1M,4.477336814478207
3303,80,medium,3.2138195,0.080545105,MovieLens-1M,4.394449154672439
3304,12,medium,2.9236784,0.094819345,MovieLens-1M,2.5649493574615367
3305,12,medium,2.890829,0.1735133,MovieLens-1M,2.5649493574615367
3306,15,medium,2.5555,0.058332782,MovieLens-1M,2.772588722239781
3307,141,medium,2.9541385,0.08425659,MovieLens-1M,4.955827057601261
3308,51,medium,2.7448273,0.028573958,MovieLens-1M,3.9512437185814275
3309,24,medium,3.038451,0.100636244,MovieLens-1M,3.2188758248682006
3310,16,medium,3.0978997,0.1415035,MovieLens-1M,2.833213344056216
3311,8,low,3.1135209,0.040458675,MovieLens-1M,2.1972245773362196
3312,201,medium,3.5831795,0.06712445,MovieLens-1M,5.308267697401205
3313,28,medium,2.852752,0.09665022,MovieLens-1M,3.367295829986474
3314,16,medium,2.7555943,0.045603447,MovieLens-1M,2.833213344056216
3315,53,medium,2.9842517,0.031850513,MovieLens-1M,3.9889840465642745
3316,2,low,3.39268,0.15637507,MovieLens-1M,1.0986122886681098
3317,167,medium,2.8102663,0.020068629,MovieLens-1M,5.123963979403259
3318,120,medium,3.0282726,0.071443245,MovieLens-1M,4.795790545596741
3319,41,medium,2.4486833,0.03600863,MovieLens-1M,3.7376696182833684
3320,52,medium,2.7239535,0.015375001,MovieLens-1M,3.970291913552122
3321,99,medium,3.0071676,0.093343474,MovieLens-1M,4.605170185988092
3322,112,medium,3.1474507,0.0895858,MovieLens-1M,4.727387818712341
3323,105,medium,2.668666,0.11571115,MovieLens-1M,4.663439094112067
3324,368,high,3.4205284,0.050475527,MovieLens-1M,5.910796644040527
3325,20,medium,2.8052025,0.041923262,MovieLens-1M,3.044522437723423
3326,21,medium,2.6461747,0.14296202,MovieLens-1M,3.091042453358316
3327,202,medium,2.9657793,0.14100558,MovieLens-1M,5.313205979041787
3328,28,medium,2.9169233,0.0445248,MovieLens-1M,3.367295829986474
3329,362,high,3.499591,0.0069162166,MovieLens-1M,5.8944028342648505
3330,28,medium,2.8353987,0.12605658,MovieLens-1M,3.367295829986474
3331,36,medium,3.0840902,0.060833875,MovieLens-1M,3.6109179126442243
3332,37,medium,2.6163318,0.06459007,MovieLens-1M,3.6375861597263857
3333,27,medium,2.5077763,0.15080994,MovieLens-1M,3.332204510175204
3334,293,high,3.187043,0.05761976,MovieLens-1M,5.683579767338681
3335,182,medium,3.1484149,0.041871723,MovieLens-1M,5.209486152841421
3336,162,medium,3.1759818,0.040708255,MovieLens-1M,5.093750200806762
3337,14,medium,3.0893192,0.07710101,MovieLens-1M,2.70805020110221
3338,166,medium,3.1336987,0.15564117,MovieLens-1M,5.117993812416755
3339,252,high,3.4646175,0.08555351,MovieLens-1M,5.53338948872752
3340,39,medium,3.1603215,0.102300555,MovieLens-1M,3.6888794541139363
3341,91,medium,3.306279,0.025509387,MovieLens-1M,4.5217885770490405
3342,1,low,3.4476554,0.112715036,MovieLens-1M,0.6931471805599453
3343,8,low,3.0147352,0.112040676,MovieLens-1M,2.1972245773362196
3344,907,high,4.3537583,0.03548967,MovieLens-1M,6.811244378601294
3345,194,medium,3.5940201,0.07984176,MovieLens-1M,5.272999558563747
3346,759,high,4.5658183,0.06941363,MovieLens-1M,6.633318433280377
3347,47,medium,3.4094172,0.07055569,MovieLens-1M,3.871201010907891
3348,438,high,3.7539577,0.0426857,MovieLens-1M,6.0844994130751715
3349,9,low,2.6443594,0.115660846,MovieLens-1M,2.302585092994046
3350,4,low,3.0793574,0.07657328,MovieLens-1M,1.6094379124341003
3351,31,medium,2.644893,0.040274438,MovieLens-1M,3.4657359027997265
3352,13,medium,2.6052392,0.06906474,MovieLens-1M,2.6390573296152584
3353,159,medium,3.4111245,0.10562984,MovieLens-1M,5.075173815233827
3354,7,low,2.431662,0.11577634,MovieLens-1M,2.0794415416798357
3355,385,high,3.3446105,0.046462905,MovieLens-1M,5.955837369464831
3356,40,medium,2.5145423,0.12010664,MovieLens-1M,3.713572066704308
3357,13,medium,2.8184357,0.11912297,MovieLens-1M,2.6390573296152584
3358,36,medium,2.91759,0.088056765,MovieLens-1M,3.6109179126442243
3359,9,low,3.5506184,0.08038398,MovieLens-1M,2.302585092994046
3360,8,low,3.1447506,0.033763323,MovieLens-1M,2.1972245773362196
3361,88,medium,3.0544503,0.08234777,MovieLens-1M,4.48863636973214
3362,171,medium,3.031515,0.124561235,MovieLens-1M,5.147494476813453
3363,66,medium,3.000143,0.17403056,MovieLens-1M,4.204692619390966
3364,37,medium,2.4899933,0.08854762,MovieLens-1M,3.6375861597263857
3365,4,low,3.3084853,0.13662358,MovieLens-1M,1.6094379124341003
3366,9,low,2.891346,0.05525633,MovieLens-1M,2.302585092994046
3367,12,medium,3.0492828,0.10433756,MovieLens-1M,2.5649493574615367
3368,1,low,3.6539304,0.049146734,MovieLens-1M,0.6931471805599453
3369,2,low,3.3464744,0.067805715,MovieLens-1M,1.0986122886681098
3370,16,medium,3.4105892,0.15561569,MovieLens-1M,2.833213344056216
3371,8,low,3.406106,0.1714003,MovieLens-1M,2.1972245773362196
3372,9,low,3.2870018,0.12796484,MovieLens-1M,2.302585092994046
3373,184,medium,3.1748798,0.18149209,MovieLens-1M,5.220355825078324
3374,69,medium,3.075681,0.13459231,MovieLens-1M,4.248495242049359
3375,208,medium,3.6871521,0.10964729,MovieLens-1M,5.342334251964811
3376,76,medium,3.1709116,0.117106065,MovieLens-1M,4.343805421853684
3377,44,medium,2.8615294,0.10272118,MovieLens-1M,3.8066624897703196
3378,160,medium,3.2065766,0.12812407,MovieLens-1M,5.081404364984463
3379,123,medium,3.419934,0.02582263,MovieLens-1M,4.820281565605037
3380,25,medium,2.3250573,0.11881092,MovieLens-1M,3.258096538021482
3381,131,medium,2.7365863,0.048257325,MovieLens-1M,4.882801922586371
3382,42,medium,3.6824286,0.13076021,MovieLens-1M,3.7612001156935624
3383,974,high,4.2710595,0.035624113,MovieLens-1M,6.882437470997847
3384,58,medium,3.2266262,0.16447012,MovieLens-1M,4.07753744390572
