user_idx,embedding_norm,degree,degree_group
5489,1.9967185,136.0,medium
5490,2.3156545,272.0,high
5491,1.4003512,60.0,medium
5492,1.619234,20.0,low
5493,1.5723058,53.0,medium
5494,2.1615002,111.0,medium
5495,1.5899665,40.0,medium
5496,2.1401768,59.0,medium
5497,1.920186,43.0,medium
5498,2.0985463,236.0,high
5499,1.5839684,71.0,medium
5500,1.7086813,28.0,medium
5501,2.5108356,454.0,high
5502,1.5882041,67.0,medium
5503,1.739279,31.0,medium
5504,1.6207356,18.0,low
5505,1.433058,41.0,medium
5506,1.8742795,52.0,medium
5507,1.9509485,43.0,medium
5508,2.1828704,567.0,high
5509,2.3202248,192.0,high
5510,1.8180659,55.0,medium
5511,1.6183964,27.0,medium
5512,1.3317817,26.0,medium
5513,1.5905159,107.0,medium
5514,3.0850399,238.0,high
5515,1.8595057,82.0,medium
5516,1.5609561,161.0,high
5517,1.5667826,126.0,medium
5518,1.6529515,37.0,medium
5519,2.0826197,365.0,high
5520,2.6267748,236.0,high
5521,2.0383217,108.0,medium
5522,1.632936,14.0,low
5523,2.2851093,190.0,high
5524,1.4580392,13.0,low
5525,1.7212101,64.0,medium
5526,1.3161097,13.0,low
5527,1.9074683,218.0,high
5528,2.3746512,97.0,medium
5529,1.648033,42.0,medium
5530,1.3190318,14.0,low
5531,1.7411052,48.0,medium
5532,1.8142247,110.0,medium
5533,2.1424477,174.0,high
5534,1.9089091,52.0,medium
5535,1.7646482,122.0,medium
5536,2.511992,312.0,high
5537,2.1223955,48.0,medium
5538,1.321669,18.0,low
5539,2.234889,63.0,medium
5540,1.9958858,178.0,high
5541,1.6307582,27.0,medium
5542,1.6077727,136.0,medium
5543,1.5146459,12.0,low
5544,2.1916404,93.0,medium
5545,2.0538583,90.0,medium
5546,1.4652106,19.0,low
5547,2.459374,390.0,high
5548,1.4636588,24.0,medium
5549,1.3800098,18.0,low
5550,1.674061,141.0,medium
5551,2.0581696,59.0,medium
5552,2.115667,227.0,high
5553,1.6331086,104.0,medium
5554,2.0842426,155.0,high
5555,1.9366515,56.0,medium
5556,1.9032727,32.0,medium
5557,1.9236723,65.0,medium
5558,1.8328261,78.0,medium
5559,1.774998,38.0,medium
5560,1.459873,15.0,low
5561,1.4172711,17.0,low
5562,1.7994007,136.0,medium
5563,1.9480932,81.0,medium
5564,2.1281188,179.0,high
5565,2.7159498,245.0,high
5566,2.249954,121.0,medium
5567,1.8450663,213.0,high
5568,1.997106,52.0,medium
5569,1.6089867,48.0,medium
5570,2.1050568,110.0,medium
5571,1.6652888,109.0,medium
5572,1.9107088,82.0,medium
5573,2.2975593,208.0,high
5574,1.2571367,9.0,low
5575,1.8222501,59.0,medium
5576,1.4579883,15.0,low
5577,1.6519748,266.0,high
5578,1.7486899,28.0,medium
5579,2.3818479,122.0,medium
5580,1.6073103,77.0,medium
5581,1.5103823,42.0,medium
5582,1.9566575,153.0,high
5583,1.4621838,19.0,low
5584,1.7434977,39.0,medium
5585,1.4589783,22.0,medium
5586,1.5594466,31.0,medium
5587,1.5659151,20.0,low
5588,1.4029284,35.0,medium
5589,2.1814349,89.0,medium
5590,2.0942671,142.0,medium
5591,1.7725743,104.0,medium
5592,1.9335088,82.0,medium
5593,2.0302541,144.0,high
5594,2.46136,100.0,medium
5595,2.148482,105.0,medium
5596,2.148583,112.0,medium
5597,1.9516634,185.0,high
5598,1.6849353,49.0,medium
5599,1.7117165,58.0,medium
5600,1.8129455,58.0,medium
5601,1.4667939,127.0,medium
5602,1.4093348,280.0,high
5603,1.242033,13.0,low
5604,1.864643,80.0,medium
5605,1.5698193,14.0,low
5606,1.73926,34.0,medium
5607,1.8809301,32.0,medium
5608,1.677,25.0,medium
5609,1.3910397,12.0,low
5610,1.9621863,47.0,medium
5611,1.8426702,534.0,high
5612,2.1173203,142.0,medium
5613,1.9178858,84.0,medium
5614,1.9493011,42.0,medium
5615,2.0287623,66.0,medium
5616,1.8817158,50.0,medium
5617,2.1802862,112.0,medium
5618,1.6934823,195.0,high
5619,1.8180135,65.0,medium
5620,1.82819,177.0,high
5621,2.1291668,67.0,medium
5622,1.9223629,112.0,medium
5623,1.9703232,152.0,high
5624,2.2341824,197.0,high
5625,1.2965821,12.0,low
5626,1.9922593,88.0,medium
5627,2.054573,215.0,high
5628,1.8488553,65.0,medium
5629,1.4964143,36.0,medium
5630,1.7636743,24.0,medium
5631,2.2078452,200.0,high
5632,1.5363199,11.0,low
5633,2.089891,330.0,high
5634,1.2868434,32.0,medium
5635,1.5031161,48.0,medium
5636,1.7537684,27.0,medium
5637,1.2846882,11.0,low
5638,2.1341324,52.0,medium
5639,1.5589503,25.0,medium
5640,2.1109939,454.0,high
5641,1.6842747,48.0,medium
5642,2.3485928,216.0,high
5643,1.8607866,61.0,medium
5644,1.8463414,90.0,medium
5645,1.9967883,71.0,medium
5646,1.8320616,105.0,medium
5647,2.0074615,100.0,medium
5648,1.7699335,25.0,medium
5649,1.905801,44.0,medium
5650,1.8648232,164.0,high
5651,2.591718,216.0,high
5652,1.7550253,77.0,medium
5653,1.3842117,10.0,low
5654,2.067673,169.0,high
5655,1.8558905,97.0,medium
5656,1.9600064,109.0,medium
5657,1.6462111,21.0,low
5658,2.120136,83.0,medium
5659,1.6570988,48.0,medium
5660,1.9889185,154.0,high
5661,2.2430763,214.0,high
5662,1.6534764,30.0,medium
5663,1.6679775,20.0,low
5664,2.3547816,232.0,high
5665,1.8922852,66.0,medium
5666,1.5900861,15.0,low
5667,1.9950439,54.0,medium
5668,1.8797216,94.0,medium
5669,1.2321194,14.0,low
5670,1.6249748,48.0,medium
5671,1.6711159,31.0,medium
5672,1.7761922,393.0,high
5673,1.9269158,50.0,medium
5674,2.082577,137.0,medium
5675,1.8030022,98.0,medium
5676,2.4905784,154.0,high
5677,1.9656292,119.0,medium
5678,1.5618321,19.0,low
5679,2.7282736,390.0,high
5680,1.8710738,63.0,medium
5681,2.2212849,237.0,high
5682,1.5975187,19.0,low
5683,1.8131016,38.0,medium
5684,1.7624977,45.0,medium
5685,1.7702644,41.0,medium
5686,2.1219318,273.0,high
5687,1.5861975,18.0,low
5688,2.0007873,97.0,medium
5689,1.4992073,40.0,medium
5690,1.6476327,18.0,low
5691,1.4643272,20.0,low
5692,1.4555632,10.0,low
5693,1.2628046,19.0,low
5694,1.3667307,14.0,low
5695,2.1111543,180.0,high
5696,1.9189409,122.0,medium
5697,1.454185,24.0,medium
5698,1.9709742,80.0,medium
5699,1.7908366,90.0,medium
5700,2.101852,51.0,medium
5701,2.0433109,82.0,medium
5702,1.9861442,90.0,medium
5703,2.2315915,104.0,medium
5704,2.0007055,83.0,medium
5705,1.6166046,33.0,medium
5706,2.07898,80.0,medium
5707,1.6966621,40.0,medium
5708,1.6833824,37.0,medium
5709,1.6935915,43.0,medium
5710,1.6773252,16.0,low
5711,1.5397516,63.0,medium
5712,1.7218921,51.0,medium
5713,1.967578,154.0,high
5714,1.7099161,241.0,high
5715,2.25378,149.0,high
5716,1.3170903,9.0,low
5717,2.3348274,101.0,medium
5718,1.6810482,27.0,medium
5719,2.17267,227.0,high
5720,2.019803,99.0,medium
5721,1.8870181,78.0,medium
5722,1.4726915,10.0,low
5723,1.8827463,101.0,medium
5724,1.7617427,21.0,low
5725,2.134918,158.0,high
5726,2.2646012,53.0,medium
5727,1.6175938,33.0,medium
5728,1.8299961,47.0,medium
5729,1.6784455,24.0,medium
5730,1.694434,146.0,high
5731,2.0566704,133.0,medium
5732,0.8903554,13.0,low
5733,2.092606,88.0,medium
5734,1.8277342,49.0,medium
5735,1.9860178,233.0,high
5736,1.5914845,36.0,medium
5737,1.3554506,15.0,low
5738,1.8558465,18.0,low
5739,1.8296958,34.0,medium
5740,1.6655226,23.0,medium
5741,2.0601034,325.0,high
5742,1.7258499,40.0,medium
5743,1.7464029,46.0,medium
5744,1.8318648,288.0,high
5745,1.9180187,40.0,medium
5746,2.4630232,228.0,high
5747,2.0396223,66.0,medium
5748,2.001543,46.0,medium
5749,1.9991,94.0,medium
5750,2.1876068,66.0,medium
5751,1.809588,137.0,medium
5752,1.6351368,294.0,high
5753,1.0337365,23.0,medium
5754,2.230724,87.0,medium
5755,1.9276067,106.0,medium
5756,1.8828144,346.0,high
5757,1.009106,17.0,low
5758,1.5961609,102.0,medium
5759,2.058202,193.0,high
5760,2.1199343,357.0,high
5761,1.8024644,40.0,medium
5762,2.0952287,117.0,medium
5763,1.6905018,62.0,medium
5764,2.331341,203.0,high
5765,2.2275465,71.0,medium
5766,1.7720773,108.0,medium
5767,1.9112521,119.0,medium
5768,1.6494446,129.0,medium
5769,1.2877936,7.0,low
5770,1.563088,15.0,low
5771,1.7324303,34.0,medium
5772,1.6378629,124.0,medium
5773,1.991365,130.0,medium
5774,2.0628128,95.0,medium
5775,2.044959,52.0,medium
5776,1.9764414,182.0,high
5777,2.1738095,159.0,high
5778,1.4807078,12.0,low
5779,2.066211,69.0,medium
5780,2.00884,28.0,medium
5781,1.5633411,12.0,low
5782,2.1978796,114.0,medium
5783,1.975066,161.0,high
5784,2.2026703,272.0,high
5785,1.940644,245.0,high
5786,1.5501264,35.0,medium
5787,1.6561216,56.0,medium
5788,1.7624931,78.0,medium
5789,2.3582163,145.0,high
5790,1.8663216,22.0,medium
5791,1.9144617,185.0,high
5792,2.0871346,596.0,high
5793,1.575472,14.0,low
5794,1.8170073,66.0,medium
5795,2.0376947,73.0,medium
5796,1.6835183,20.0,low
5797,1.3620466,7.0,low
5798,2.0367124,124.0,medium
5799,1.263781,27.0,medium
5800,1.8173172,24.0,medium
5801,1.3262898,10.0,low
5802,1.7691857,110.0,medium
5803,2.632235,142.0,medium
5804,1.7878972,36.0,medium
5805,1.8523873,57.0,medium
5806,2.241721,160.0,high
5807,1.3509654,12.0,low
5808,1.5897182,175.0,high
5809,2.2928991,494.0,high
5810,1.8338671,57.0,medium
5811,1.4181604,19.0,low
5812,1.9987576,56.0,medium
5813,1.128656,14.0,low
5814,1.604828,19.0,low
5815,1.3481672,15.0,low
5816,1.2896597,18.0,low
5817,1.2904652,23.0,medium
5818,1.7440419,44.0,medium
5819,1.7759713,41.0,medium
5820,1.8393264,79.0,medium
5821,2.2825897,226.0,high
5822,1.9661424,90.0,medium
5823,2.2885578,123.0,medium
5824,1.8318022,75.0,medium
5825,1.1766746,7.0,low
5826,1.6079761,45.0,medium
5827,1.2385054,35.0,medium
5828,2.2730646,824.0,high
5829,1.7944793,60.0,medium
5830,1.7121295,65.0,medium
5831,1.4906101,17.0,low
5832,1.6184839,26.0,medium
5833,1.5877701,32.0,medium
5834,2.384381,390.0,high
5835,2.0031888,158.0,high
5836,1.7081215,27.0,medium
5837,2.1246724,132.0,medium
5838,2.1947565,255.0,high
5839,2.0062282,35.0,medium
5840,1.6063339,52.0,medium
5841,1.8941926,55.0,medium
5842,1.724824,192.0,high
5843,1.90818,51.0,medium
5844,2.028082,253.0,high
5845,2.1627817,270.0,high
5846,1.4359109,26.0,medium
5847,0.28743073,,
5848,1.7112045,117.0,medium
5849,2.071305,162.0,high
5850,1.7018677,70.0,medium
5851,2.1366847,185.0,high
5852,1.5835068,37.0,medium
5853,1.5603821,34.0,medium
5854,2.0505428,81.0,medium
5855,1.9719551,150.0,high
5856,1.6042769,23.0,medium
5857,2.1288178,53.0,medium
5858,2.0029728,110.0,medium
5859,2.5592608,183.0,high
5860,1.3371054,11.0,low
5861,1.417726,34.0,medium
5862,1.8011243,46.0,medium
5863,1.5894015,19.0,low
5864,1.4709824,18.0,low
5865,1.7139758,51.0,medium
5866,1.6815928,39.0,medium
5867,1.8955069,24.0,medium
5868,1.9501027,74.0,medium
5869,1.905908,110.0,medium
5870,1.7470791,25.0,medium
5871,1.7258077,167.0,high
5872,1.8536911,92.0,medium
5873,1.5951643,15.0,low
5874,1.4789867,13.0,low
5875,1.7598169,367.0,high
5876,1.5823257,32.0,medium
5877,1.9001063,291.0,high
5878,1.9896592,145.0,high
5879,1.5576372,21.0,low
5880,0.9569791,10.0,low
5881,2.01846,46.0,medium
5882,1.5905216,99.0,medium
5883,1.9444349,212.0,high
5884,2.0504007,52.0,medium
5885,2.4196308,292.0,high
5886,2.130518,88.0,medium
5887,1.8373429,231.0,high
5888,1.9240091,49.0,medium
5889,1.658097,92.0,medium
5890,1.8400364,64.0,medium
5891,1.9848049,81.0,medium
5892,1.5039635,32.0,medium
5893,1.7509738,53.0,medium
5894,1.3791577,38.0,medium
5895,1.6234443,18.0,low
5896,1.3691711,8.0,low
5897,1.856814,53.0,medium
5898,1.4439367,13.0,low
5899,1.8266295,55.0,medium
5900,1.6798869,49.0,medium
5901,1.3513654,8.0,low
5902,1.8321561,97.0,medium
5903,2.0251226,86.0,medium
5904,1.6257163,28.0,medium
5905,2.5967534,165.0,high
5906,1.80604,9.0,low
5907,1.8277395,94.0,medium
5908,2.035224,102.0,medium
5909,1.8857917,70.0,medium
5910,1.7377259,47.0,medium
5911,1.6400398,23.0,medium
5912,2.237742,178.0,high
5913,1.7085009,223.0,high
5914,2.0867639,156.0,high
5915,1.452225,15.0,low
5916,1.5817242,12.0,low
5917,2.2656689,95.0,medium
5918,1.5939015,25.0,medium
5919,1.8812237,135.0,medium
5920,1.5340548,21.0,low
5921,2.2127993,87.0,medium
5922,1.856673,134.0,medium
5923,1.8437498,39.0,medium
5924,2.4073274,139.0,medium
5925,1.6042647,19.0,low
5926,2.2567182,49.0,medium
5927,2.0547016,81.0,medium
5928,1.616145,37.0,medium
5929,1.454755,10.0,low
5930,1.6588715,35.0,medium
5931,1.66404,22.0,medium
5932,1.6117253,20.0,low
5933,1.6089202,31.0,medium
5934,1.7548357,44.0,medium
5935,1.9661621,134.0,medium
5936,1.8690016,85.0,medium
5937,1.5487019,17.0,low
5938,1.2669214,18.0,low
5939,2.2605286,125.0,medium
5940,1.6543018,46.0,medium
5941,1.5207717,8.0,low
5942,1.618143,25.0,medium
5943,1.9699335,62.0,medium
5944,2.1228294,54.0,medium
5945,2.43081,313.0,high
5946,2.0209327,97.0,medium
5947,2.0781183,160.0,high
5948,1.9456588,36.0,medium
5949,1.9620832,114.0,medium
5950,1.9801457,63.0,medium
5951,1.9353088,476.0,high
5952,1.6755292,215.0,high
5953,1.8824917,129.0,medium
5954,1.8994241,124.0,medium
5955,2.1011982,69.0,medium
5956,1.6187577,16.0,low
5957,1.867609,129.0,medium
5958,1.527651,92.0,medium
5959,1.3685739,19.0,low
5960,1.9299829,101.0,medium
5961,1.8576456,351.0,high
5962,1.4522617,13.0,low
5963,2.028844,29.0,medium
5964,1.176478,12.0,low
5965,1.7667613,27.0,medium
5966,1.9287924,44.0,medium
5967,1.662537,32.0,medium
5968,2.3632154,89.0,medium
5969,1.9938223,272.0,high
5970,1.3890587,29.0,medium
5971,2.0778484,110.0,medium
5972,1.6779245,34.0,medium
5973,1.6528081,61.0,medium
5974,1.8915772,39.0,medium
5975,1.981219,176.0,high
5976,1.5920619,18.0,low
5977,2.1672862,130.0,medium
5978,2.3192377,156.0,high
5979,2.106891,91.0,medium
5980,1.5771147,21.0,low
5981,1.6350924,27.0,medium
5982,2.1076744,61.0,medium
5983,2.3257697,106.0,medium
5984,1.7822018,30.0,medium
5985,1.8653841,30.0,medium
5986,1.831295,55.0,medium
5987,1.9424216,143.0,high
5988,1.4699776,47.0,medium
5989,1.8098199,32.0,medium
5990,1.5255563,14.0,low
5991,1.7552507,63.0,medium
5992,2.0174284,132.0,medium
5993,2.3144352,377.0,high
5994,2.0819335,52.0,medium
5995,2.2029476,66.0,medium
5996,1.6957526,20.0,low
5997,1.9331691,173.0,high
5998,1.649518,136.0,medium
5999,2.3278062,262.0,high
6000,2.0772862,199.0,high
6001,1.8395178,22.0,medium
6002,2.093979,52.0,medium
6003,1.6619331,52.0,medium
6004,1.8330504,117.0,medium
6005,1.6756308,21.0,low
6006,1.6119686,21.0,low
6007,2.0063057,248.0,high
6008,2.2641838,138.0,medium
6009,1.0292052,7.0,low
6010,1.7277122,95.0,medium
6011,1.9419984,75.0,medium
6012,1.8598425,32.0,medium
6013,2.1672473,326.0,high
6014,1.3771259,16.0,low
6015,1.9749466,88.0,medium
6016,1.3486247,40.0,medium
6017,1.6716976,34.0,medium
6018,2.1561372,69.0,medium
6019,1.812844,29.0,medium
6020,2.20879,83.0,medium
6021,1.7389845,80.0,medium
6022,1.7003285,123.0,medium
6023,1.7252628,44.0,medium
6024,1.5945754,26.0,medium
6025,1.4954151,22.0,medium
6026,1.4491125,17.0,low
6027,2.2528095,75.0,medium
6028,1.296669,31.0,medium
6029,1.9749656,80.0,medium
6030,1.6615918,40.0,medium
6031,1.7357396,13.0,low
6032,1.5458162,92.0,medium
6033,2.2667398,397.0,high
6034,2.1300848,118.0,medium
6035,1.414364,11.0,low
6036,2.3051238,88.0,medium
6037,2.3866956,211.0,high
